caseid,attribute_name,created_by,size_M,date_modified
5056,sub-5056_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.84,Sat May 16 17:23:13 2020
5057,sub-5057_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.66,Sat May 16 17:26:03 2020
5058,sub-5058_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.74,Sat May 16 17:24:01 2020
7001,sub-7001_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.59,Sat May 16 17:34:27 2020
7002,sub-7002_ses-01_desc-XcEd_dwi.nii.gz,tb571,313.73,Sat May 16 17:15:35 2020
7003,sub-7003_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.59,Sat May 16 17:15:33 2020
7004,sub-7004_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.38,Sat May 16 17:32:01 2020
7005,sub-7005_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.5,Sat May 16 17:16:58 2020
7006,sub-7006_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.58,Sat May 16 17:32:06 2020
7007,sub-7007_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.28,Sat May 16 17:22:12 2020
7008,sub-7008_ses-01_desc-XcEd_dwi.nii.gz,ek520,293.3,Wed Jun 17 13:51:02 2020
7009,sub-7009_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.62,Sat May 16 17:20:08 2020
7010,sub-7010_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.94,Sat May 16 17:23:15 2020
7011,sub-7011_ses-01_desc-XcEd_dwi.nii.gz,tb571,286.6,Sat May 16 17:35:29 2020
7012,sub-7012_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.85,Sat May 16 17:22:03 2020
7013,sub-7013_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.36,Sat May 16 17:22:40 2020
7014,sub-7014_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.43,Sat May 16 17:24:46 2020
7015,sub-7015_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.81,Sat May 16 17:41:40 2020
7016,sub-7016_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.36,Sat May 16 18:15:35 2020
7017,sub-7017_ses-01_desc-XcEd_dwi.nii.gz,tb571,286.56,Sat May 16 17:35:02 2020
7018,sub-7018_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.04,Sat May 16 17:48:20 2020
7019,sub-7019_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.25,Sat May 16 18:06:38 2020
7020,sub-7020_ses-01_desc-XcEd_dwi.nii.gz,tb571,293.12,Sat May 16 18:19:06 2020
7021,sub-7021_ses-01_desc-XcEd_dwi.nii.gz,tb571,287.25,Sat May 16 18:15:26 2020
