caseid,attribute_name,created_by,size_M,date_modified
5002,sub-5002_ses-01_desc-Xc_dwi.nii.gz,ek520,87.37,Thu Feb 27 06:53:05 2020
5003,sub-5003_ses-01_desc-Xc_dwi.nii.gz,ek520,89.38,Thu Feb 27 07:23:34 2020
5004,sub-5004_ses-01_desc-Xc_dwi.nii.gz,ek520,89.51,Thu Feb 27 07:46:40 2020
5005,sub-5005_ses-01_desc-Xc_dwi.nii.gz,ek520,88.43,Thu Feb 27 08:04:14 2020
5006,sub-5006_ses-01_desc-Xc_dwi.nii.gz,ek520,79.75,Thu Feb 27 08:15:15 2020
5007,sub-5007_ses-01_desc-Xc_dwi.nii.gz,ek520,86.08,Thu Feb 27 08:29:46 2020
5008,sub-5008_ses-01_desc-Xc_dwi.nii.gz,ek520,87.55,Thu Feb 27 08:49:33 2020
5009,sub-5009_ses-01_desc-Xc_dwi.nii.gz,ek520,86.08,Thu Feb 27 09:05:09 2020
5010,sub-5010_ses-01_desc-Xc_dwi.nii.gz,ek520,86.8,Thu Feb 27 09:21:15 2020
5011,sub-5011_ses-01_desc-Xc_dwi.nii.gz,ek520,85.96,Wed Feb 12 10:52:26 2020
5012,sub-5012_ses-01_desc-Xc_dwi.nii.gz,ek520,87.1,Thu Feb 27 09:39:11 2020
5013,sub-5013_ses-01_desc-Xc_dwi.nii.gz,ek520,87.45,Thu Feb 27 10:00:42 2020
5014,sub-5014_ses-01_desc-Xc_dwi.nii.gz,ek520,86.79,Wed Feb 12 12:01:52 2020
5015,sub-5015_ses-01_desc-Xc_dwi.nii.gz,ek520,86.73,Thu Feb 27 10:22:10 2020
5016,sub-5016_ses-01_desc-Xc_dwi.nii.gz,ek520,89.02,Thu Feb 27 10:48:23 2020
5017,sub-5017_ses-01_desc-Xc_dwi.nii.gz,ek520,85.34,Thu Feb 27 11:09:58 2020
5019,sub-5019_ses-01_desc-Xc_dwi.nii.gz,ek520,87.46,Thu Feb 27 11:32:34 2020
5020,sub-5020_ses-01_desc-Xc_dwi.nii.gz,ek520,87.37,Thu Feb 27 11:47:10 2020
5021,sub-5021_ses-01_desc-Xc_dwi.nii.gz,ek520,86.25,Thu Feb 27 12:01:03 2020
5022,sub-5022_ses-01_desc-Xc_dwi.nii.gz,bv991,87.7,Wed Feb 12 12:11:58 2020
5023,sub-5023_ses-01_desc-Xc_dwi.nii.gz,ek520,85.73,Thu Feb 27 12:12:56 2020
5024,sub-5024_ses-01_desc-Xc_dwi.nii.gz,ek520,86.76,Thu Feb 27 12:27:08 2020
5025,sub-5025_ses-01_desc-Xc_dwi.nii.gz,ek520,85.37,Thu Feb 27 13:29:41 2020
5027,sub-5027_ses-01_desc-Xc_dwi.nii.gz,ek520,86.83,Thu Feb 27 13:46:43 2020
5028,sub-5028_ses-01_desc-Xc_dwi.nii.gz,ek520,87.53,Thu Feb 27 13:57:43 2020
5029,sub-5029_ses-01_desc-Xc_dwi.nii.gz,ek520,87.29,Thu Feb 27 14:09:42 2020
5030,sub-5030_ses-01_desc-Xc_dwi.nii.gz,ek520,86.97,Thu Feb 27 14:22:54 2020
5031,sub-5031_ses-01_desc-Xc_dwi.nii.gz,ek520,85.89,Thu Feb 27 14:35:49 2020
5032,sub-5032_ses-01_desc-Xc_dwi.nii.gz,ek520,88.29,Thu Feb 27 14:48:17 2020
5033,sub-5033_ses-01_desc-Xc_dwi.nii.gz,ek520,86.61,Thu Feb 27 15:09:15 2020
5034,sub-5034_ses-01_desc-Xc_dwi.nii.gz,bv991,87.21,Wed Feb 12 12:54:21 2020
5035,sub-5035_ses-01_desc-Xc_dwi.nii.gz,ek520,90.28,Thu Feb 27 15:25:05 2020
5036,sub-5036_ses-01_desc-Xc_dwi.nii.gz,ek520,88.18,Thu Feb 27 15:40:39 2020
5037,sub-5037_ses-01_desc-Xc_dwi.nii.gz,ek520,85.72,Thu Feb 27 16:07:15 2020
5038,sub-5038_ses-01_desc-Xc_dwi.nii.gz,-,-,-
5040,sub-5040_ses-01_desc-Xc_dwi.nii.gz,ek520,85.81,Thu Feb 27 16:10:53 2020
5041,sub-5041_ses-01_desc-Xc_dwi.nii.gz,ek520,87.22,Thu Feb 27 16:26:14 2020
5042,sub-5042_ses-01_desc-Xc_dwi.nii.gz,ek520,90.79,Thu Feb 27 16:43:26 2020
5043,sub-5043_ses-01_desc-Xc_dwi.nii.gz,ek520,86.29,Thu Feb 27 16:59:45 2020
5044,sub-5044_ses-01_desc-Xc_dwi.nii.gz,clk47,86.53,Wed Feb 26 09:48:35 2020
5045,sub-5045_ses-01_desc-Xc_dwi.nii.gz,ek520,86.29,Thu Feb 27 14:06:53 2020
5046,sub-5046_ses-01_desc-Xc_dwi.nii.gz,ek520,86.01,Thu Feb 27 14:22:21 2020
5047,sub-5047_ses-01_desc-Xc_dwi.nii.gz,clk47,85.58,Wed Feb 26 11:17:14 2020
5048,sub-5048_ses-01_desc-Xc_dwi.nii.gz,ek520,87.74,Thu Feb 27 14:35:39 2020
5049,sub-5049_ses-01_desc-Xc_dwi.nii.gz,ek520,86.93,Thu Feb 27 14:48:10 2020
5051,sub-5051_ses-01_desc-Xc_dwi.nii.gz,-,-,-
5052,sub-5052_ses-01_desc-Xc_dwi.nii.gz,ek520,85.96,Thu Feb 27 15:03:55 2020
5053,sub-5053_ses-01_desc-Xc_dwi.nii.gz,ek520,85.14,Thu Feb 27 15:10:19 2020
5054,sub-5054_ses-01_desc-Xc_dwi.nii.gz,ek520,88.56,Thu Feb 27 15:17:26 2020
